,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,repay_fail
34939,24189,36,11.49,824.29,10,MORTGAGE,125000,1,debt_consolidation,29559.46245,24999.99,4559.47,4864.98,0
34940,7975,36,9.25,255.33,2,RENT,60400,0,credit_card,8500.331202,8000.0,500.33,6467.78,0
34941,9000,36,9.32,287.53,1,MORTGAGE,105000,1,other,10231.66064,9000.0,1231.66,3071.54,0
34942,21000,36,7.9,657.1,1,MORTGAGE,144000,1,debt_consolidation,23378.45706,21000.0,2378.46,7614.25,0
34943,18000,60,16.77,445.13,6,OWN,40000,0,home_improvement,11229.37,4677.94,4651.94,445.13,1
34944,353,36,11.28,65.75,2,MORTGAGE,42000,0,other,2366.700747,2000.0,366.7,65.77,0
34945,5975,60,16.82,148.54,1,RENT,44301,1,wedding,4512.47,403.54,1001.94,40.0,1
34946,2500,36,14.91,86.56,1,MORTGAGE,135000,1,home_improvement,3115.852668,2500.0,615.85,93.78,0
34947,22025,60,12.42,495.19,3,MORTGAGE,66000,1,debt_consolidation,27829.75,20353.53,7476.22,495.19,0
34948,29950,36,8.9,952.6,3,MORTGAGE,200000,1,debt_consolidation,32142.96468,30000.0,2142.96,22621.03,0
34949,4000,36,6.17,122.0,2,RENT,50808,0,home_improvement,4225.942096,4000.0,225.94,2764.65,0
34950,6476,36,15.37,278.77,5,RENT,75000,1,car,10035.69808,7999.99,2035.71,285.78,0
34951,8000,36,12.99,269.52,5,RENT,30000,0,debt_consolidation,9702.417546,8000.0,1702.42,283.23,0
34952,14950,36,7.49,466.53,9,RENT,97440,1,debt_consolidation,16794.8561,15000.0,1794.86,500.23,0
34953,9700,36,8.94,308.19,4,RENT,71000,0,major_purchase,10720.7755,9700.0,1020.78,5494.61,0
34954,4200,36,5.42,126.68,5,MORTGAGE,84000,0,major_purchase,4548.277192,4200.0,348.28,884.02,0
34955,6960,36,14.74,276.3,0,MORTGAGE,30000,0,debt_consolidation,9946.526182,8000.0,1946.53,280.43,0
34956,19500,60,10.59,430.78,4,MORTGAGE,98000,1,home_improvement,23692.29193,20000.0,3692.29,13380.5,0
34957,11098,36,5.79,354.83,3,MORTGAGE,80000,1,major_purchase,12513.98561,11700.0,813.99,4072.01,0
34958,12000,36,14.59,413.58,8,MORTGAGE,133000,0,debt_consolidation,1652.44,1089.16,563.28,413.58,1
34959,11675,60,13.99,620.55,10,RENT,62000,1,debt_consolidation,2411.17,622.15,617.79,620.55,1
34960,14475,36,13.98,495.44,4,RENT,35000,0,credit_card,17408.87793,14500.0,2908.88,6037.26,0
34961,4000,36,16.49,141.6,5,MORTGAGE,25344,1,other,2804.87,1861.09,821.71,141.6,1
34962,24523,36,14.59,861.63,6,MORTGAGE,340000,0,credit_card,31019.3243,24999.98,6019.34,880.51,0
34963,9925,36,12.61,335.07,9,OWN,40800,0,moving,12062.62577,10000.0,2062.63,367.81,0
34964,12000,36,6.03,365.23,4,RENT,53000,0,credit_card,12811.59006,12000.0,811.59,6970.33,0
34965,13650,60,19.36,356.8,10,MORTGAGE,53000,0,home_improvement,13872.12,13650.0,222.12,13873.37,0
34966,20000,60,22.48,557.86,5,MORTGAGE,72800,1,small_business,25957.95407,20000.0,5957.95,342.99,0
34967,5134,36,8.32,188.91,7,MORTGAGE,101000,0,educational,6800.575919,6000.0,800.58,210.09,0
34968,3400,36,13.85,115.96,3,MORTGAGE,62400,1,other,4174.593628,3400.0,774.59,122.56,0
34969,3500,36,5.99,106.47,2,MORTGAGE,44000,0,major_purchase,3832.563008,3500.0,332.56,108.07,0
34970,2300,36,13.43,77.98,4,RENT,68000,1,debt_consolidation,330.1,158.03,75.25,77.98,1
34971,725,36,11.22,472.94,1,RENT,90000,0,credit_card,15481.64091,14400.0,1081.64,3253.13,0
34972,8000,36,11.11,262.33,3,RENT,42996,0,debt_consolidation,8770.136417,8000.0,770.14,5897.55,0
34973,636,36,8.32,138.54,2,RENT,31000,1,car,4967.264022,4400.0,567.26,949.88,0
34974,3600,36,13.99,123.03,2,RENT,67000,0,credit_card,2460.18,1806.15,643.85,123.03,1
34975,2800,36,14.17,95.93,10,MORTGAGE,41496,0,debt_consolidation,3423.18,2690.35,653.82,95.93,1
34976,12599,36,6.54,446.21,10,RENT,95000,1,debt_consolidation,15933.01128,14550.0,1383.01,4790.27,0
34977,21000,60,15.27,502.57,1,RENT,86000,1,debt_consolidation,28095.56,19026.69,9068.87,502.57,0
34978,1200,36,7.4,37.28,10,MORTGAGE,60000,0,major_purchase,1353.433575,1200.0,138.43,224.07,0
34979,3588,36,6.39,110.17,2,MORTGAGE,55000,0,credit_card,3940.058359,3600.0,340.06,1079.6,0
34980,19900,60,18.54,513.77,6,MORTGAGE,105000,1,debt_consolidation,30825.42,20000.0,10825.42,512.99,0
34981,2000,36,12.18,66.6,5,MORTGAGE,50000,0,other,2396.93665,2000.0,396.94,137.33,0
34982,1200,36,13.8,40.9,10,RENT,43000,1,major_purchase,1381.323295,1200.0,181.32,768.76,0
34983,1450,60,12.23,32.43,3,RENT,24000,0,home_improvement,1455.73,909.42,437.65,32.43,1
34984,19898,36,7.88,625.63,10,RENT,889000,1,debt_consolidation,21849.55968,20000.0,1849.56,11230.78,0
34985,8049,36,18.21,362.59,0,OWN,54996,1,home_improvement,13052.99126,10000.0,3052.99,387.95,0
34986,5750,36,11.11,196.75,4,RENT,50000,0,credit_card,7056.408337,6000.0,1056.41,1185.91,0
34987,10934,36,12.53,635.86,3,RENT,83700,0,debt_consolidation,22890.85566,19000.0,3890.86,642.11,0
34988,9800,60,14.83,237.01,2,MORTGAGE,108000,1,credit_card,4700.21,1851.52,1693.58,237.01,1
34989,8400,36,7.49,261.26,3,RENT,58576,0,small_business,3462.17,2588.44,540.2,261.26,1
34990,4975,36,7.29,155.05,5,MORTGAGE,45600,1,home_improvement,5541.068999,5000.0,541.07,1522.14,0
34991,0,36,8.0,219.36,0,RENT,65000,0,house,7102.970218,7000.0,102.97,325.69,0
34992,14475,36,10.36,470.33,2,RENT,45000,1,debt_consolidation,16627.84978,14500.0,2127.85,5821.02,0
34994,9975,36,10.99,327.36,10,OWN,54000,0,credit_card,11785.27824,10000.0,1785.28,361.05,0
34995,774,36,11.22,328.43,6,RENT,42000,0,small_business,4574.09,3230.95,1037.99,328.43,1
34996,19635,36,13.11,674.9,7,MORTGAGE,125000,0,debt_consolidation,23749.49154,20000.0,3749.49,8250.88,0
34997,3000,36,8.9,95.26,2,RENT,48000,0,other,3429.34502,3000.0,429.35,104.03,0
34998,7000,36,7.14,216.59,2,RENT,44000,0,credit_card,7797.768391,7000.0,797.77,232.66,0
34999,14825,36,12.87,504.5,6,MORTGAGE,115000,1,debt_consolidation,18161.92219,15000.0,3161.92,514.45,0
35000,2500,36,17.04,89.19,10,MORTGAGE,69736,0,small_business,3210.616662,2500.0,710.62,92.13,0
35001,2100,36,14.83,72.63,0,RENT,14400,0,credit_card,2575.961957,2100.0,475.96,692.24,0
35002,18000,36,6.99,555.71,10,MORTGAGE,110000,1,home_improvement,19223.42433,18000.0,1223.42,12008.55,0
35003,19925,60,20.11,531.11,3,RENT,60000,1,moving,29543.6806,20000.0,9543.68,10977.61,0
35004,12000,60,13.49,276.06,4,RENT,48000,1,debt_consolidation,4690.64,2288.18,1845.07,276.06,1
35005,14650,36,7.88,469.22,0,MORTGAGE,125004,1,home_improvement,15673.01061,15000.0,673.01,5394.87,0
35006,5990,36,14.42,226.93,6,MORTGAGE,30000,0,debt_consolidation,8169.25155,6600.0,1569.25,259.49,0
35007,6000,36,8.9,190.52,2,MORTGAGE,52000,0,credit_card,6325.22724,6000.0,325.23,4995.54,0
35008,14124,36,10.62,490.83,3,MORTGAGE,235000,1,small_business,17670.62769,15075.0,2595.63,510.88,0
35009,6000,60,19.04,155.78,1,MORTGAGE,60000,0,other,7846.999584,6000.0,1847.0,4581.37,0
35010,17750,36,7.9,563.23,5,MORTGAGE,89204,1,credit_card,19731.95713,18000.0,1731.96,9599.37,0
35011,14975,60,17.93,380.34,10,MORTGAGE,97344,1,debt_consolidation,22819.49004,15000.0,7819.49,404.51,0
35012,0,36,11.34,230.3,10,MORTGAGE,90900,0,other,6542.86,5233.31,1214.79,230.3,1
35013,12500,36,11.71,413.45,5,RENT,80000,1,credit_card,14489.1488,12500.0,1989.15,1517.45,0
35014,16000,36,11.99,531.36,0,MORTGAGE,93000,1,debt_consolidation,5837.05,3230.69,1872.66,95.0,1
35015,14400,60,18.25,367.63,10,MORTGAGE,71000,1,medical,15262.32909,14400.0,862.33,14163.57,0
35016,7425,36,6.03,228.27,0,MORTGAGE,138000,1,home_improvement,8130.366066,7500.0,630.37,2882.88,0
35017,5500,36,12.69,184.5,4,MORTGAGE,85000,0,major_purchase,6025.466088,5500.0,525.47,183.81,0
35018,4800,36,15.23,166.94,5,RENT,29004,0,other,6009.600879,4800.0,1209.6,184.01,0
35019,13750,36,13.98,469.81,2,MORTGAGE,46996,0,debt_consolidation,14928.11898,13750.0,1178.12,11647.46,0
35020,1200,36,19.29,44.17,2,RENT,34560,0,other,96.96,24.87,19.29,44.17,1
35021,13075,60,11.99,290.79,10,MORTGAGE,87500,1,debt_consolidation,17122.12,12766.79,4355.33,290.79,0
35022,2200,60,19.42,57.58,0,RENT,63000,1,debt_consolidation,0.0,0.0,0.0,0.0,1
35023,6475,36,7.88,203.33,10,MORTGAGE,70000,0,major_purchase,6845.611939,6500.0,345.61,5221.83,0
35024,4750,36,13.85,162.0,1,RENT,15600,0,debt_consolidation,5831.970756,4750.0,1081.97,168.04,0
35025,13000,60,10.99,282.59,10,MORTGAGE,80000,0,debt_consolidation,13119.31,13000.0,119.31,13120.72,0
35026,1000,36,13.72,34.05,0,MORTGAGE,30000,0,home_improvement,1069.914723,1000.0,69.91,93.94,0
35027,9205,60,15.7,224.08,10,OWN,358680,1,home_improvement,4257.05,2191.67,2050.27,224.08,1
35028,8000,36,13.43,271.22,10,MORTGAGE,58000,0,major_purchase,8177.27,8000.0,177.27,1.08,0
35029,6000,36,9.63,192.57,1,MORTGAGE,75000,0,credit_card,6927.874706,6000.0,927.87,29.99,0
35030,16500,36,15.65,594.74,9,MORTGAGE,95000,1,small_business,21419.83849,17000.0,4419.84,639.39,0
35031,3760,36,8.63,142.33,7,RENT,8500,0,credit_card,5100.52261,4500.0,600.53,6.71,0
35032,6250,36,7.49,202.17,10,OWN,57600,0,major_purchase,6999.74698,6500.0,499.75,4174.65,0
35033,4916,36,13.57,169.85,2,MORTGAGE,62000,0,debt_consolidation,6114.263997,5000.0,1114.26,189.94,0
35034,1800,36,13.23,60.85,10,RENT,29040,1,car,495.44,252.21,173.8,62.02,1
35035,6000,60,15.65,144.8,4,RENT,30000,0,debt_consolidation,8502.400007,6000.0,2502.4,1994.86,0
35036,3425,36,12.18,114.06,1,MORTGAGE,77078,0,credit_card,4105.833018,3425.0,680.83,117.7,0
35037,13198,36,10.25,442.06,8,RENT,45760,0,debt_consolidation,15560.01061,13650.0,1910.01,342.12,0
35038,12725,60,11.11,279.01,10,MORTGAGE,57500,1,wedding,14958.95913,12800.0,2158.96,9402.69,0
35039,14500,36,10.0,484.01,8,RENT,108000,0,debt_consolidation,16771.33808,15000.0,1771.34,8561.25,0
35040,5498,36,11.86,198.89,2,RENT,36000,1,debt_consolidation,6334.83105,6000.0,334.83,5345.19,0
35041,3500,36,7.51,108.89,2,RENT,21600,0,other,3919.888471,3500.0,419.89,119.88,0
35042,15975,60,17.27,399.97,4,MORTGAGE,60000,1,credit_card,23623.28,16000.0,7623.28,4824.69,0
35043,13750,60,16.49,344.11,2,MORTGAGE,120421,1,credit_card,19582.37,12978.4,6603.97,344.11,0
35044,2800,36,10.37,90.84,5,RENT,46800,0,other,3270.042559,2800.0,470.04,93.43,0
35045,12000,36,7.51,373.33,10,MORTGAGE,70000,1,debt_consolidation,12422.39754,12000.0,422.4,10563.4,0
35046,9200,36,6.03,280.01,6,RENT,77385,0,debt_consolidation,9460.000848,9200.0,260.0,8061.1,0
35048,7750,36,10.99,261.88,2,RENT,34000,0,debt_consolidation,9392.129014,8000.0,1392.13,1557.25,0
35049,9500,36,13.92,324.31,1,RENT,30000,1,debt_consolidation,11674.75562,9500.0,2174.76,340.99,0
35050,8500,36,20.53,318.19,10,RENT,43000,1,debt_consolidation,11378.26,185.8,856.56,145.82,1
35051,14400,36,5.42,434.31,2,MORTGAGE,60000,0,debt_consolidation,14924.68464,14400.0,524.68,11453.17,0
35052,16975,60,16.49,417.85,10,MORTGAGE,100000,1,credit_card,4595.42,2164.48,2416.36,417.85,1
35053,2000,36,5.42,60.32,10,MORTGAGE,42500,0,other,2171.506877,2000.0,171.51,67.12,0
35054,12000,60,15.23,286.93,6,MORTGAGE,70000,0,debt_consolidation,6541.25,3362.15,2653.57,308.07,1
35055,2500,36,7.29,77.53,0,OWN,24000,1,home_improvement,2622.949144,2500.0,122.95,2004.65,0
35056,23975,60,14.65,566.56,6,MORTGAGE,90000,1,debt_consolidation,14869.6,6855.54,5607.24,566.56,1
35057,4500,36,11.86,165.74,3,RENT,42000,1,credit_card,5966.988778,5000.0,966.99,180.53,0
35058,11780,60,16.45,294.7,2,RENT,35000,1,debt_consolidation,14268.49235,12000.0,2268.49,10153.3,0
35059,19650,60,10.65,430.29,2,RENT,65000,1,debt_consolidation,25693.48995,19950.0,5743.49,3318.99,0
35060,8679,36,6.17,305.0,3,MORTGAGE,80000,0,credit_card,10924.44105,10000.0,924.44,2692.71,0
35061,11724,60,15.23,297.1,4,RENT,44000,1,debt_consolidation,15887.58504,12425.0,3462.59,8473.5,0
35062,8000,60,10.38,171.48,10,MORTGAGE,65028,0,other,9939.134298,8000.0,1939.13,3615.68,0
35063,14975,36,13.48,508.87,1,RENT,51000,1,debt_consolidation,17753.20946,15000.0,2753.21,7091.44,0
35064,12963,36,16.0,457.05,5,MORTGAGE,34977,0,debt_consolidation,16453.57838,12999.99,3453.58,488.15,0
35065,5975,36,6.92,185.05,3,MORTGAGE,50000,1,debt_consolidation,6308.820225,6000.0,308.82,166.91,0
35066,11900,36,14.09,410.66,10,MORTGAGE,53000,1,debt_consolidation,14785.05262,12000.0,2785.05,437.97,0
35067,3275,36,9.25,111.71,5,RENT,54084,0,major_purchase,4021.706535,3500.0,521.71,129.0,0
35068,7100,36,11.12,236.13,1,RENT,65000,1,debt_consolidation,8501.348312,7200.0,1301.35,269.34,0
35069,3600,36,10.99,117.85,2,RENT,30000,0,wedding,4226.877205,3600.0,626.88,710.75,0
35070,8450,60,12.61,218.78,5,RENT,33600,1,small_business,2568.93,1221.4,959.4,218.78,1
35071,27975,36,11.11,918.15,10,RENT,151200,1,debt_consolidation,33053.11707,28000.0,5053.12,1015.0,0
35072,6812,36,11.26,492.95,10,MORTGAGE,92000,0,small_business,17002.36205,14999.99,2002.37,8626.49,0
35073,3738,36,15.68,280.02,3,MORTGAGE,55074,0,debt_consolidation,10095.69542,8000.0,2080.7,288.81,0
35074,1250,36,13.23,42.26,4,RENT,195000,1,vacation,1508.688352,1250.0,258.69,328.64,0
35075,1250,36,19.29,46.01,3,MORTGAGE,33000,0,debt_consolidation,1656.046935,1250.0,406.05,45.92,0
35076,5550,36,12.84,188.27,10,RENT,30000,1,car,2815.34,1925.5,708.14,203.27,1
35077,9900,36,13.79,340.76,2,RENT,65000,1,debt_consolidation,11964.8902,9999.98,1930.83,4439.9,0
35078,5000,36,11.36,164.56,5,MORTGAGE,61498,0,debt_consolidation,5869.60635,5000.0,869.61,1431.51,0
35079,10000,36,11.99,332.1,10,MORTGAGE,65000,1,debt_consolidation,11955.39921,10000.0,1955.4,334.26,0
35080,2400,36,13.61,81.58,0,RENT,25000,0,other,2789.673983,2400.0,389.67,1411.45,0
35081,9100,36,9.99,309.72,4,RENT,54696,1,debt_consolidation,11151.33205,9600.0,1551.33,348.59,0
35082,9550,60,11.86,212.87,10,MORTGAGE,50400,1,home_improvement,5885.18,3468.18,2051.56,212.87,1
35083,7500,36,12.73,268.53,7,RENT,135000,1,wedding,9667.627584,8000.0,1667.63,289.92,0
35084,5000,60,13.61,115.34,3,MORTGAGE,100980,1,other,4697.67,2753.0,1610.84,230.68,1
35085,7175,36,7.66,224.5,5,RENT,54996,1,other,8082.44339,7200.0,882.44,263.68,0
35086,350,36,9.01,572.48,10,MORTGAGE,41000,0,educational,20609.24655,18000.0,2609.25,574.81,0
35087,27975,60,20.89,755.77,2,RENT,80000,1,debt_consolidation,40782.98,23717.33,17065.65,755.77,0
35088,7000,36,9.63,224.66,3,RENT,50000,0,debt_consolidation,8089.379494,7000.0,1089.38,236.65,0
35089,9600,36,9.88,309.22,1,RENT,33996,0,small_business,11132.80044,9600.0,1532.8,328.4,0
35090,8000,60,17.14,199.43,5,RENT,39150,0,debt_consolidation,2430.12,1003.27,1183.09,199.43,1
35092,14400,60,16.77,356.1,5,RENT,73000,1,debt_consolidation,20445.39917,14400.0,6045.4,170.53,0
35093,2258,36,9.2,191.36,3,MORTGAGE,97000,0,other,6888.851924,6000.0,888.85,199.8,0
35094,8600,36,16.02,302.44,2,RENT,32000,1,debt_consolidation,10254.63076,8600.0,1654.63,5131.37,0
35095,3000,36,14.61,103.43,0,RENT,45000,0,debt_consolidation,3723.487938,3000.0,723.49,106.82,0
35096,17900,60,18.91,466.04,3,RENT,51000,1,other,20028.5614,18000.0,2028.56,6779.11,0
35097,16000,60,14.79,378.88,9,RENT,55000,0,debt_consolidation,16197.72,16000.0,197.72,16199.07,0
35098,9500,36,9.62,320.9,10,MORTGAGE,89000,1,debt_consolidation,11552.29004,10000.0,1552.29,339.26,0
35099,5312,36,12.53,301.2,0,RENT,47840,0,credit_card,10843.03671,9000.0,1843.04,313.98,0
35100,19650,60,16.59,485.27,10,MORTGAGE,65000,1,debt_consolidation,26886.39394,19700.0,7186.39,11383.67,0
35101,7400,36,13.98,252.85,4,MORTGAGE,35364,0,debt_consolidation,4045.03,2904.87,1130.33,252.85,1
35102,11975,60,13.49,276.06,9,RENT,50000,1,debt_consolidation,16298.59997,12000.0,4298.6,3599.84,0
35103,6000,36,8.49,189.38,6,MORTGAGE,70000,1,small_business,6060.16,5233.55,802.35,378.76,1
35104,14500,36,10.75,473.0,3,MORTGAGE,80000,1,credit_card,15451.55964,14500.0,951.56,12148.12,0
35105,5000,36,6.03,152.18,10,MORTGAGE,65000,0,credit_card,1655.2,254.63,49.59,152.18,1
35106,7150,36,16.35,254.37,10,MORTGAGE,82000,1,home_improvement,9182.959576,7200.0,1967.96,24.11,0
35107,24075,36,20.11,902.54,4,RENT,150000,1,small_business,20356.83,13064.58,6782.72,902.54,1
35108,9000,60,13.43,206.77,9,RENT,51000,0,debt_consolidation,10040.45844,9000.0,1040.46,7980.71,0
35109,19675,60,17.49,494.81,6,MORTGAGE,45000,1,credit_card,27307.56055,19700.0,7607.56,11500.44,0
35110,8904,36,14.11,308.06,6,RENT,52000,1,debt_consolidation,11090.1218,8999.97,2090.15,315.9,0
35111,3250,36,6.76,100.0,3,MORTGAGE,48000,1,moving,3599.95344,3250.0,349.95,115.14,0
35112,19950,60,15.28,478.75,4,MORTGAGE,93500,1,home_improvement,25423.04866,20000.0,5423.05,13961.93,0
35113,7925,36,14.59,289.51,7,MORTGAGE,60000,0,other,10422.79707,8400.0,2022.8,302.28,0
35114,4500,36,7.88,140.77,5,RENT,28800,0,major_purchase,5067.703696,4500.0,567.7,144.85,0
35115,6000,36,6.03,182.62,1,RENT,60000,0,debt_consolidation,6195.5007,6000.0,195.5,5101.33,0
35116,3200,36,11.71,105.85,10,MORTGAGE,81100,1,debt_consolidation,3810.31,3200.0,610.31,114.66,0
35117,15000,36,13.49,508.96,5,RENT,100000,1,debt_consolidation,18123.93942,15000.0,3123.94,4412.83,0
35118,15750,60,18.67,437.91,3,MORTGAGE,48000,1,debt_consolidation,26239.79996,17000.0,9217.9,2152.94,0
35119,32689,60,19.36,914.87,10,RENT,87929,1,debt_consolidation,30533.23,13365.98,14055.82,914.87,1
35120,5600,60,15.27,134.02,1,MORTGAGE,51600,0,car,6153.42,3970.28,1862.81,134.02,1
35121,5500,60,10.37,117.87,8,MORTGAGE,52368,1,home_improvement,6430.758773,5500.0,930.76,3849.02,0
35122,8562,36,9.32,287.53,4,MORTGAGE,84996,1,other,10116.94218,9000.0,1116.94,1465.04,0
35123,10000,36,12.42,334.16,10,OWN,70000,1,home_improvement,12029.44225,10000.0,2029.44,338.97,0
35124,7125,36,7.51,221.67,10,MORTGAGE,99600,0,credit_card,7979.899851,7125.0,854.9,234.61,0
35125,14975,60,17.27,374.97,10,RENT,41000,0,credit_card,20217.4,12843.95,7373.45,374.97,0
35126,3200,36,11.49,105.51,2,MORTGAGE,113000,0,wedding,3798.274612,3200.0,598.27,116.95,0
35127,25000,60,17.27,624.95,10,MORTGAGE,140000,1,small_business,34338.23,21988.3,12349.93,624.95,0
35128,4975,36,12.53,167.34,3,RENT,55000,1,wedding,6023.853761,5000.0,1023.85,188.38,0
35129,15625,60,12.99,362.27,5,MORTGAGE,85000,1,credit_card,20744.41741,15925.0,4819.42,7754.55,0
35130,22165,36,16.45,884.44,10,MORTGAGE,73163,1,other,31835.08276,25000.0,6835.08,872.25,0
35131,18847,60,10.74,414.97,5,MORTGAGE,100000,1,small_business,24914.77921,19200.0,5714.78,16.57,0
35132,14925,36,11.11,491.87,5,MORTGAGE,110000,1,credit_card,15406.81354,15000.0,406.81,14428.96,0
35134,4200,36,7.9,131.42,4,RENT,12000,1,other,4731.082228,4200.0,531.08,137.67,0
35135,4516,36,8.0,156.69,4,MORTGAGE,94368,1,debt_consolidation,5630.165901,5000.0,630.17,782.64,0
35136,12950,36,6.54,398.68,10,MORTGAGE,80000,1,debt_consolidation,13378.26187,13000.0,378.26,4193.83,0
35137,9948,60,6.91,221.3,4,RENT,130000,1,credit_card,11966.47494,11200.0,766.47,9313.61,0
35138,5175,36,12.53,174.03,1,RENT,25000,0,debt_consolidation,6264.858785,5200.0,1064.86,194.86,0
35139,6000,36,13.49,203.59,4,RENT,50000,1,credit_card,7328.918455,6000.0,1328.92,215.21,0
35140,3175,36,12.21,373.13,0,RENT,33500,1,debt_consolidation,12545.45773,11200.0,1345.46,7697.17,0
35141,2300,36,7.4,71.44,4,RENT,36400,0,other,2571.720389,2300.0,271.72,74.56,0
35142,6500,36,7.88,203.33,0,RENT,32000,1,other,7260.888411,6500.0,760.89,1983.68,0
35143,8400,36,7.51,261.34,0,RENT,66000,1,credit_card,9076.977529,8400.0,676.98,2632.32,0
35144,15821,36,13.85,545.67,7,RENT,81000,0,debt_consolidation,19645.09292,16000.0,3645.09,570.18,0
35145,17925,36,17.56,655.76,4,RENT,55044,0,debt_consolidation,22409.0943,18250.0,4159.09,9983.93,0
35146,550,36,13.75,102.17,3,MORTGAGE,36500,0,credit_card,3307.767859,3000.0,307.77,2389.06,0
35147,5840,36,14.26,205.84,0,RENT,74568,1,debt_consolidation,7469.16519,6000.0,1424.17,345.9,0
35148,2000,36,13.16,67.55,10,RENT,26500,1,other,2279.574188,2000.0,279.58,64.82,0
35149,15877,60,11.49,395.78,10,MORTGAGE,57500,0,debt_consolidation,22931.84,17204.72,5727.12,395.78,0
35150,5500,36,6.03,167.4,9,MORTGAGE,54960,0,car,6026.22007,5500.0,526.22,170.0,0
35151,10450,36,18.36,726.67,3,MORTGAGE,155000,0,small_business,14993.27,9741.33,4769.87,22.2,1
35152,5000,36,10.95,163.57,2,RENT,56000,0,other,5888.445076,5000.0,888.45,187.81,0
35153,7849,60,16.32,195.91,2,RENT,35000,0,debt_consolidation,11493.80771,8000.0,3493.81,2690.07,0
35154,5000,60,11.11,108.99,10,OWN,110000,0,debt_consolidation,5047.1,5000.0,47.1,5047.4,0
35155,4000,36,6.39,122.4,2,RENT,48000,1,vacation,4155.2,4000.0,155.2,3300.24,0
35156,13175,60,7.88,266.39,4,MORTGAGE,234996,1,car,15958.1,13175.0,2783.1,1594.88,0
35157,9100,36,9.88,322.11,2,RENT,33600,0,debt_consolidation,10668.70602,10000.0,668.71,8098.26,0
35158,8675,36,15.45,348.87,2,MORTGAGE,160000,1,wedding,12175.40839,10000.0,2175.41,25.02,0
35159,3000,36,14.72,103.59,3,RENT,125000,1,debt_consolidation,3725.597165,3000.0,725.6,311.8,0
35160,18273,60,16.32,452.43,2,MORTGAGE,325000,0,small_business,27139.12996,18475.0,8664.13,898.19,0
35161,8000,36,13.98,273.35,3,MORTGAGE,100000,0,debt_consolidation,9566.677877,8000.0,1566.68,3560.8,0
35162,19848,60,14.96,487.27,2,RENT,30000,1,debt_consolidation,29025.75709,20500.0,8525.76,4188.82,0
35163,563,36,11.91,116.1,4,RENT,27996,0,debt_consolidation,4179.586731,3500.0,679.59,116.4,0
35164,11800,36,9.62,385.07,0,RENT,120000,1,debt_consolidation,13779.35122,12000.0,1779.35,3017.62,0
35165,3925,36,16.95,356.27,3,RENT,60000,1,small_business,13817.62888,10000.0,3817.63,1016.32,0
35166,5750,36,8.0,188.02,5,RENT,80000,0,other,6584.662906,6000.0,584.66,3204.01,0
35167,4000,36,14.91,138.49,8,MORTGAGE,33996,1,home_improvement,4521.323361,4000.0,521.32,68.53,0
35168,12325,60,16.4,302.35,5,OWN,48000,1,car,17785.52003,12325.0,5460.52,4201.97,0
35169,5450,36,10.36,178.41,5,MORTGAGE,36000,0,debt_consolidation,6422.822189,5500.0,922.82,185.7,0
35170,8000,36,17.49,287.18,4,RENT,50000,1,debt_consolidation,10338.32,8000.0,2338.32,316.56,0
35171,8950,36,12.21,319.83,10,MORTGAGE,97000,1,debt_consolidation,9977.099087,9600.0,377.1,9019.64,0
35172,11810,36,9.88,386.54,1,RENT,42000,1,debt_consolidation,13803.64543,12000.0,1803.65,3378.25,0
35173,7347,60,6.91,146.22,5,RENT,35000,0,debt_consolidation,8772.832376,7400.0,1372.83,145.85,0
35174,5000,60,16.45,122.79,10,RENT,81999,1,debt_consolidation,6463.364187,5000.0,1463.36,325.34,0
35176,7500,36,16.32,264.87,2,MORTGAGE,55200,0,debt_consolidation,9311.358109,7500.0,1811.36,2964.12,0
35177,15875,36,13.11,539.92,3,RENT,62800,0,debt_consolidation,19251.39691,16000.0,3251.4,78.51,0
35178,5600,36,14.91,193.88,2,RENT,66500,0,debt_consolidation,1192.16,635.66,331.49,193.88,1
35179,15491,36,14.26,548.9,4,MORTGAGE,86000,0,credit_card,19761.65769,16000.0,3761.66,596.45,0
35180,2550,36,14.27,87.49,0,RENT,25200,1,car,3017.741714,2550.0,467.74,1357.82,0
35181,14000,36,9.91,451.15,5,OWN,38000,1,credit_card,16241.38,14000.0,2241.38,467.02,0
35183,14725,36,11.14,492.06,7,MORTGAGE,70000,1,home_improvement,15141.03,15000.0,141.03,15141.85,0
35184,6000,36,7.49,186.61,10,MORTGAGE,150000,1,home_improvement,6717.950109,6000.0,717.95,214.44,0
35185,5750,36,7.9,187.75,7,RENT,46443,1,debt_consolidation,6758.656936,6000.0,758.66,194.32,0
35186,14875,36,16.0,527.36,10,MORTGAGE,70000,1,debt_consolidation,18986.25458,15000.0,3986.25,578.54,0
35187,6436,36,15.37,313.62,5,RENT,35000,1,vacation,11290.13396,9000.0,2290.14,315.88,0
35188,6273,36,14.42,343.83,8,RENT,50000,1,debt_consolidation,8714.91,6513.1,2201.81,125.0,1
35189,3050,36,7.88,95.41,10,MORTGAGE,30000,1,debt_consolidation,3227.763341,3050.0,177.76,2371.03,0
35190,4000,36,11.71,132.31,10,MORTGAGE,106000,0,debt_consolidation,4486.293519,4000.0,486.29,2638.77,0
